Heat Pipe Width,Heat Pipe Thickness,Heat Load (W),Heat Flux (W/cm2),Heat Pipe Diameter,Evaporator Length,Condenser Length,Adiabatic Length,Fill Ratio,Air Velocity,Ambient Temperature,Maximum Temperature,Effective Thermal Conductivity,Working Fluid_Acetone,Working Fluid_Ammonia,Working Fluid_Methanol,Working Fluid_Water,Heat Pipe Material_Aluminum,Heat Pipe Material_Copper,Wick Structure_Grooved,Wick Structure_Wire Mesh,Wick Material_Aluminum,Wick Material_Copper,Orientation_Anti-Gravity (Top Heat),Orientation_Horizontal,Orientation_Vertical (Bottom Heat),Cooling Method_Forced Convection,Cooling Method_Natural Convection,Is_Flat,Target_Thermal_Resistance,Dataset_Split
1.056603774,1.458333333,0.06153846154,-0.1080262494,0.5,-0.02911208151,0.164556962,1.164092664,0.4168865435,0.3921568627,-0.5095057034,-0.5746268657,0.3304497938,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,-0.1457289308,train
0,0,-0.5923076923,-0.4775365977,0.5,-0.422125182,-0.3544303797,-0.09652509653,-0.4221635884,0.7843137255,-0.5095057034,-0.5895522388,-0.2758836985,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,-0.1247867344,train
1.278301887,1.208333333,0.4362637363,1.350832913,0.5,-0.7918486172,-0.8047016275,-0.3436293436,-0.7862796834,0.5490196078,-0.8212927757,-0.7164179104,-0.5717927856,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0.02241371418,train
0.3349056604,1.666666667,0.4406593407,0.5896012115,-0.5,0.07860262009,-0.2676311031,-0.2857142857,0.6332453826,-0.3921568627,-0.8288973384,-0.7985074627,0.2080557354,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,-0.06695802173,train
0.2122641509,1.166666667,1.083516484,2.07269056,-1,0.1484716157,0.452079566,-0.2104247104,-0.02638522427,-0.3921568627,-0.2357414449,-0.0671641791,0.6087424175,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0.001791152467,train
0,0,-0.7494505495,-0.5714285714,-1.25,0.2066957787,0.5877034358,1.886100386,-0.5699208443,-0.3921568627,-0.4562737643,-0.5223880597,0.5285993304,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0.4069369339,train
1.825471698,0.5416666667,0.9648351648,1.640585563,0,-0.500727802,0.08137432188,-0.2934362934,0.5435356201,-0.3921568627,-0.2433460076,-0.08208955224,-0.41842881,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0.007419891097,train
0.8867924528,0.625,-0.6879120879,-0.4765270066,-0.5,-0.4832605531,-0.4267631103,-0.06756756757,-0.07915567282,1.098039216,0.8669201521,0.7611940299,-0.1591519987,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,-0.04335819947,train
0.9858490566,1,-0.6934065934,-0.5108531045,0,-0.5997088792,-0.4773960217,0.2007722008,-0.4327176781,-0.3921568627,-0.4106463878,-0.4850746269,-0.4330005708,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0.05979593483,train
1.320754717,1.166666667,0.5043956044,0.3018677436,0.5,-0.1804949054,-0.2839059675,-0.3629343629,0.005277044855,0.5098039216,-0.7452471483,-0.776119403,-0.2029088144,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,-0.1333484645,train
0,0,1.112087912,0.4866229177,-0.5,1.013100437,1.088607595,0.02702702703,-0.2058047493,0.9803921569,0.6235741445,0.6343283582,0.7255891324,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,-0.1029414538,train
0,0,-0.7120879121,-0.5966683493,-1,1.042212518,0.5804701627,1.22972973,-0.8284960422,-0.3921568627,0.2509505703,0.1492537313,2.769503561,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,-0.04618711077,train
0.2594339623,0.9583333333,0.8417582418,2.0908632,-1,-0.04657933042,0.103074141,0.4922779923,0.02110817942,0.2352941176,0.6615969582,0.7686567164,0.6235665724,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,-0.01041580395,train
0,0,-0.3340659341,-0.2110045432,0,-0.2445414847,0.08499095841,-0.003861003861,-0.4168865435,0,0.9809885932,0.8880597015,-0.01423204062,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,-0.1162326484,train
0,0,-0.4692307692,-0.5169106512,0,0.826783115,0.9475587703,0.05984555985,0.5963060686,1.137254902,0.5627376426,0.4552238806,1.091648846,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,-0.1562172197,train
2.372641509,0.4166666667,0.5186813187,1.445734478,0,-0.6491994178,-0.6039783002,-0.8667953668,-0.8865435356,-0.3921568627,0.6768060837,0.8208955224,-0.5568536157,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0.07470807946,train
2.179245283,0.7083333333,-0.5538461538,-0.5209490156,0.5,0.01164483261,0.8245931284,0.3281853282,-0.1160949868,0.3529411765,-0.5931558935,-0.671641791,-0.1337592438,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,-0.1200335216,train
0,0,-0.5615384615,-0.6087834427,0.5,1.411935953,0.8227848101,0.4555984556,-0.3482849604,-0.3921568627,-0.8060836502,-0.8880597015,1.521464141,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,-0.1628975683,train
0,0,-0.6241758242,-0.5431600202,0.5,-0.2066957787,-0.4086799277,-0.638996139,0.1055408971,-0.3921568627,-0.01520912548,-0.1044776119,-0.2919676936,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,-0.1124332824,train
0,0,0.8901098901,1.714285714,-1,0.1950509461,0.1410488246,0.1428571429,0.6015831135,-0.3921568627,0.8669201521,1.179104478,0.1688228428,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0.1572359102,train
0.2688679245,0.9166666667,-0.2956043956,-0.0585562847,-1,0.4337700146,0.1139240506,0.6969111969,1.065963061,0.8235294118,0.9581749049,0.9328358209,0.5088859733,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0.05699732198,train
1.056603774,1.458333333,0.9186813187,1.13982837,0.5,-0.5065502183,-0.4484629295,-0.3069498069,-0.2321899736,0.03921568627,0.04562737643,0.1119402985,-0.4868627317,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,-0.05562285212,train
1.25,0.7916666667,0.6021978022,2.0908632,0,-0.7714701601,-0.6401446655,-0.7644787645,-0.6701846966,0.7450980392,0.4182509506,0.4626865672,-0.5084056792,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,-0.04335819947,train
0.641509434,1.541666667,-0.05054945055,0.9490156487,0,-0.8180494905,-0.5641952984,-0.7181467181,0.4432717678,0.3921568627,-0.6235741445,-0.6268656716,-0.5139221391,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,-0.03299266505,train
0,0,-0.7230769231,-0.5956587582,-0.5,0.05822416303,0.2314647378,1.057915058,-0.6965699208,0.9803921569,0.6768060837,0.5671641791,0.8204296449,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,-0.1019927879,train
0,0,0.6813186813,2.9318526,-0.5,-0.7278020378,-0.7142857143,-0.3532818533,-0.6279683377,0.9019607843,0.4410646388,0.7313432836,-0.5084152638,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0.1756840742,train
0,0,0.9263736264,1.298334175,0.5,-0.5676855895,-0.9421338156,-0.6930501931,-0.8179419525,0.2745098039,-0.5551330798,-0.4104477612,-0.5604212105,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,-0.006658160605,train
0.6226415094,1.583333333,1.084615385,0.5845532559,0,0.2736535662,0.03797468354,-0.2432432432,0.4538258575,0.7843137255,0.752851711,0.7686567164,-0.1148339524,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,-0.09535475561,train
0.4764150943,1.166666667,-0.4406593407,-0.3301362948,-0.5,0.1630276565,0.9547920434,0.9150579151,-0.2058047493,-0.3921568627,-0.2737642586,-0.328358209,0.3473548681,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,-0.02922615847,train
0,0,-0.7362637363,-0.6380615851,0.5,-0.002911208151,-0.04701627486,0.5115830116,-0.2744063325,0.2352941176,-0.1520912548,-0.2537313433,0.1510519612,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,-0.1438232021,train
1.183962264,0.8333333333,0.132967033,0.04946996466,0,0.05240174672,0.7938517179,0.3069498069,-0.2321899736,-0.3921568627,0.7452471483,0.6791044776,0.4234766903,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,-0.1228851663,train
0,0,0.1945054945,-0.05552751136,0.5,0.04366812227,0.0253164557,-0.07722007722,0.4116094987,-0.3921568627,-0.319391635,-0.3432835821,-0.2542928282,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,-0.08966867176,train
0.6603773585,1.5,0.478021978,0.08076728925,0,0.4745269287,1.231464738,0.9401544402,0.5540897098,0.6274509804,0.4106463878,0.3731343284,0.4304255129,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,-0.1171827253,train
0,0,-0.4824175824,-0.4906612822,-0.5,1.065502183,1.014466546,-0.3108108108,0.4749340369,0.03921568627,0.9125475285,0.8134328358,0.6127274741,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,-0.1038902136,train
0.4433962264,1.25,-0.6076923077,-0.5562847047,-0.5,0.9082969432,0.7830018083,-0.2915057915,0.4854881266,-0.3921568627,-0.5399239544,-0.6268656716,1.255800803,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,-0.1219345238,train
2.646226415,0.5833333333,0.5021978022,0.03836446239,0.5,0.229985444,0.3381555154,-0.4575289575,-0.6332453826,-0.3921568627,-0.3650190114,-0.3731343284,-0.224632804,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,-0.1029414538,train
0,0,0.3307692308,0.1645633518,-0.5,0.5909752547,0.3616636528,0.7799227799,0.944591029,-0.3921568627,-0.8060836502,-0.7686567164,0.5442903575,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,-0.03958761658,train
0,0,-0.3615384615,-0.4432104997,0.5,0.2590975255,-0.04882459313,0.9054054054,0.0580474934,-0.3921568627,0.6463878327,0.5597014925,0.002054295597,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,-0.09251129187,train
1.396226415,0.7083333333,0.3428571429,0.6744068652,0,-0.4104803493,-0.8589511754,-0.6370656371,0.8812664908,-0.3921568627,0.1520912548,0.171641791,-0.3722907579,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,-0.03958761658,train
1.089622642,1.416666667,-0.689010989,-0.5704189803,0.5,-0.4163027656,-0.3309222423,-0.07915057915,1.007915567,-0.3921568627,0.174904943,0.08208955224,-0.4322338042,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,-0.03581851701,train
0,0,0.8703296703,1.425542655,-1,0.3813682678,0.808318264,1.148648649,-0.2480211082,-0.3921568627,-0.6007604563,-0.3358208955,0.7350682848,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0.1007486146,train
0,0,-0.2175824176,-0.04240282686,-0.5,-0.005822416303,0.1717902351,0.0694980695,0.1530343008,-0.3921568627,-0.2053231939,-0.2537313433,0.3633419524,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,-0.07736038775,train
0,0,0.867032967,0.9550731954,0.5,-0.442503639,-0.4358047016,-0.5733590734,-0.8232189974,-0.3921568627,0.8136882129,0.8134328358,-0.3775548238,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,-0.09914735378,train
0,0,-0.2241758242,-0.1898031297,0,-0.05531295488,-0.2097649186,0.09073359073,0.8918205805,0.6666666667,0.4106463878,0.328358209,0.1015273565,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,-0.1209839755,train
0,0,0.5087912088,0.8450277638,0,-0.3959243086,-0.4773960217,0.1138996139,0.6226912929,0.7058823529,-0.3498098859,-0.3582089552,-0.1579933291,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,-0.09914735378,train
0,0,0.1692307692,0.4351337708,-1,0.5473071325,0.6274864376,-0.361003861,0.2480211082,0.431372549,-0.4486692015,-0.3880597015,0.3193135735,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0.02615850649,train
0.2264150943,1.083333333,0.6527472527,1.082281676,-1,0.4483260553,0.5949367089,0.8571428571,-0.0580474934,1.058823529,0.3422053232,0.4701492537,0.6612084242,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0.0289661405,train
0.8349056604,0.6666666667,0.0978021978,0.2231196365,-0.5,0.1048034934,0.7613019892,1.306949807,-1.029023747,-0.3921568627,-0.8060836502,-0.776119403,0.3724217472,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,-0.01605503366,train
0.4764150943,1.166666667,-0.6626373626,-0.4946996466,-0.5,-0.2154294032,-0.4701627486,-0.1293436293,-0.72823219,0.9803921569,-0.6007604563,-0.6791044776,0.007051058138,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,-0.06128876062,train
1.948113208,0.7916666667,-0.1813186813,-0.04946996466,0.5,-0.4716157205,0.1175406872,-0.1776061776,0.7493403694,-0.3921568627,-0.2661596958,-0.2985074627,-0.4343924652,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,-0.04618711077,train
0,0,0.5406593407,1.796062595,0,-0.7336244541,-0.47920434,-0.5328185328,-0.08443271768,0.1176470588,-0.3041825095,-0.1865671642,-0.5410241446,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0.02709447591,train
1.122641509,1.375,-0.6494505495,-0.6158505805,0.5,0.6404657933,0.4629294756,0.4073359073,-0.7915567282,0,-0.8517110266,-0.9328358209,0.1428092199,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,-0.1333484645,train
0,0,-0.432967033,-0.1817264008,0,-0.5152838428,-0.8824593128,-0.6737451737,0.1635883905,-0.3921568627,0.9581749049,0.8805970149,-0.4228526275,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,-0.02922615847,train
0,0,0.6032967033,-0.05956587582,0.5,0.6084425036,0.3056057866,1.557915058,-0.9551451187,0.03921568627,0.3498098859,0.3059701493,0.3711416729,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,-0.1285910033,train
2.471698113,0.625,-0.08241758242,-0.1433619384,0.5,-0.1717612809,0.2622061483,0.3571428571,0.3588390501,1.098039216,-0.4790874525,-0.5447761194,0.03486764756,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,-0.1428704798,train
1.396226415,0.7083333333,0.6483516484,0.002019182231,0,0.943231441,0.6582278481,0.0694980695,0.3905013193,-0.3921568627,-0.608365019,-0.6492537313,1.12948239,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,-0.144776019,train
0,0,0.2857142857,0.5360928824,-1,0.596797671,0.02350813743,0.777992278,-0.01583113456,0.5882352941,-0.6311787072,-0.5223880597,0.6507175658,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0.05513112584,train
0,0,-0.5296703297,-0.3452801615,-1,0.4395924309,0.2206148282,-0.4652509653,0.4591029024,-0.3921568627,-0.7452471483,-0.776119403,0.1419476724,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0.1081757863,train
0,0,-0.410989011,-0.2564361434,-1,0.6666666667,1.49005425,0.472972973,0.1635883905,0.4705882353,-0.5551330798,-0.6119402985,1.96690976,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,-0.07925294104,train
0,0,-0.4164835165,-0.4119131752,0,0.2154294032,0.5732368897,1.235521236,-0.08443271768,0.1176470588,0.0608365019,-0.02985074627,0.8695676714,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,-0.1409653196,train
1.481132075,1.041666667,-0.4461538462,-0.2453306411,0.5,-0.6084425036,-0.5913200723,-0.8687258687,0.01583113456,-0.3921568627,-0.6007604563,-0.6417910448,-0.5666000716,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0.003667766124,train
1.25,0.7916666667,-0.5461538462,-0.5310449268,0,0.4949053857,1.059674503,1.025096525,-0.1899736148,-0.3921568627,-0.04562737643,-0.1417910448,1.211074879,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,-0.1400128815,train
2.155660377,0.4583333333,0.7186813187,0.06360424028,0,0.8558951965,0.904159132,-0.01351351351,0.4327176781,0.9411764706,0.7680608365,0.723880597,0.3593270771,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,-0.1266886801,train
2.849056604,0.5416666667,-0.4274725275,-0.5219586068,0.5,0.6666666667,0.7070524412,0.8281853282,0.3693931398,0.07843137255,0.6692015209,0.5597014925,0.947128246,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,-0.1619429476,train
1.976415094,0.5,1.059340659,0.2412922766,0,0.8326055313,0.4538878843,0.2393822394,-0.03693931398,-0.3921568627,-0.4258555133,-0.4402985075,1.054551186,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,-0.1381082893,train
0.6226415094,1.583333333,-0.5450549451,-0.5098435134,0,0.288209607,-0.3345388788,0,1.044854881,0.3529411765,0.1977186312,0.1044776119,0.2958132412,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,-0.1257376601,train
1.056603774,1.458333333,-0.08901098901,-0.2988389702,0.5,0.2736535662,0.4737793852,-0.3011583012,0.07915567282,-0.3921568627,0.07604562738,0,0.1821752317,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,-0.1438232021,train
0,0,0.02197802198,0.1171125694,0,-0.2096069869,-0.03435804702,-0.5,-0.1846965699,0.8235294118,0.3269961977,0.2910447761,-0.3548351026,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,-0.06884852114,train
0,0,-0.5142857143,-0.4341241797,-1,1.184861718,0.5316455696,0.5366795367,-0.7071240106,-0.3921568627,-0.5551330798,-0.6194029851,2.433058078,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,-0.05279115386,train
0,0,-0.7417582418,-0.471479051,-1,-0.6288209607,-0.6871609403,-0.916988417,0.8021108179,-0.3921568627,-0.5703422053,-0.6268656716,-0.5226047062,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0.5781112823,train
0.5943396226,1.666666667,0.4021978022,0.3190307925,0,-0.02911208151,0.6292947559,1.088803089,0.3693931398,-0.3921568627,-0.1140684411,-0.09701492537,0.05883762439,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,-0.06223340455,train
1.481132075,1.041666667,0.9406593407,0.4442200909,0.5,0.005822416303,-0.04882459313,-0.7142857143,-0.3166226913,0.9411764706,-0.7376425856,-0.7164179104,-0.374379132,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,-0.1048390674,train
0,0,-0.5912087912,-0.4361433619,-0.5,-0.06695778748,-0.6274864376,-0.3513513514,-0.7124010554,1.058823529,0.2813688213,0.1940298507,0.007205476418,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,-0.06695802173,train
0,0,0.1230769231,0.1282180717,-0.5,0.3144104803,-0.07414104882,0.6370656371,-0.9604221636,-0.3921568627,0.5247148289,0.5298507463,0.2398350174,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,-0.01323500391,train
0,0,-0.09450549451,-0.4603735487,0.5,1.388646288,0.9439421338,0.4054054054,-0.2110817942,0.7450980392,0.4486692015,0.3507462687,1.505252351,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,-0.1676720992,train
0.391509434,1.416666667,-0.2978021978,0.8965169107,-0.5,-0.8529839884,-0.9475587703,-0.5926640927,-0.1688654354,0.07843137255,-0.09885931559,-0.08955223881,-0.5083119633,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.09703286859,train
0,0,-0.5120879121,-0.5431600202,0,0.9112081514,0.5027124774,1.146718147,-0.1372031662,-0.3921568627,0.7756653992,0.6791044776,0.686213536,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,-0.1019927879,train
0,0,-0.1043956044,0.3028773347,0,-0.5531295488,-0.5334538879,-0.5752895753,0.9709762533,0.1568627451,-0.6007604563,-0.5895522388,-0.501815746,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0.004605935133,train
0,0,-0.378021978,-0.09389197375,0,-0.5356622999,-0.3707052441,0.08494208494,0.4538258575,0.07843137255,-0.6463878327,-0.7014925373,-0.2397274571,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,-0.08493284497,train
1.764150943,0.875,1.141758242,0.3392226148,0.5,0.308588064,0.417721519,0.7934362934,-0.005277044855,0.5098039216,0.03041825095,0.0223880597,0.05299102883,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,-0.1266886801,train
0,0,0.6274725275,1.051993942,0.5,-0.6084425036,-0.2242314647,-0.3436293436,0.9340369393,0.8235294118,0.783269962,0.8134328358,-0.5060840802,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,-0.04996029226,train
0,0,-0.6769230769,-0.6128218072,0.5,0.2270742358,0.2477396022,-0.2895752896,-0.2110817942,0.4705882353,0.144486692,0.0447761194,0.1184303009,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,-0.1514483923,train
2.316037736,0.6666666667,-0.2538461538,-0.07672892479,0.5,-0.5356622999,-0.3616636528,-0.3030888031,1.055408971,-0.3921568627,0.5855513308,0.5447761194,-0.4899191487,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,-0.01887589368,train
0,0,-0.6769230769,-0.5270065623,0,-0.4163027656,-0.2405063291,0.2664092664,0.3166226913,-0.3921568627,-0.7680608365,-0.8432835821,-0.1116124676,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,-0.07546820822,train
0.8773584906,1.125,-0.6208791209,-0.2322059566,0,-0.8675400291,-0.8119349005,-0.6274131274,0.2849604222,0.2745098039,0.752851711,0.6567164179,-0.5357036362,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,-0.005718979994,train
0,0,0.1571428571,1.329631499,-1,-0.2911208151,-0.2151898734,-0.2644787645,-0.4696569921,0.07843137255,0.04562737643,0.2164179104,-0.2504249165,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0.1959361111,train
1.853773585,0.8333333333,-0.4483516484,-0.5098435134,0.5,0.4366812227,-0.08679927667,-0.1312741313,-0.9182058047,-0.3921568627,-0.7376425856,-0.8134328358,0.2435048477,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,-0.1400128815,train
0.7405660377,0.75,0.06153846154,0.2342251388,-0.5,0.03202328967,0.7956600362,0.3146718147,-0.3430079156,0.5490196078,0.7300380228,0.7014925373,0.09208121763,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,-0.05467885971,train
2.646226415,0.5833333333,-0.4197802198,-0.4351337708,0.5,0.01455604076,0.2007233273,0.0888030888,0.580474934,0.5882352941,0.9657794677,0.8656716418,-0.2236115134,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,-0.1133829827,train
0,0,-0.02197802198,0.5381120646,-1,0.05822416303,0.2748643761,1.872586873,0.8601583113,1.176470588,-0.09885931559,-0.1044776119,1.400596161,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,-0.02169758447,train
0,0,-0.6571428571,-0.4997476022,0,-0.4366812227,0.05967450271,-0.1776061776,0.2216358839,-0.3921568627,0.2205323194,0.1343283582,-0.3830947127,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,-0.008536798061,train
0,0,0.8054945055,0.8581524483,0.5,-0.422125182,-0.7215189873,-0.3745173745,0.6121372032,1.058823529,0.1673003802,0.1641791045,-0.3609500665,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,-0.1067370569,train
0,0,0.878021978,9.036850076,-1,-0.943231441,-0.7613019892,-0.8223938224,0.2796833773,-0.3921568627,-0.897338403,-0.1194029851,-0.5411849526,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0.5018173249,train
1.155660377,1.333333333,-0.4835164835,-0.5835436648,0.5,1.397379913,1.403254973,-0.04054054054,1.029023747,-0.3921568627,0.8821292776,0.7686567164,1.403874088,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,-0.1638522842,train
2.179245283,0.7083333333,-0.05604395604,0.09893992933,0.5,-0.4949053857,-0.4755877034,-0.1138996139,-0.8126649077,0.9019607843,0.03802281369,0.007462686567,-0.4666051833,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,-0.05751111602,train
1.320754717,1.166666667,0.4725274725,1.084300858,0.5,-0.6957787482,-0.9566003617,-0.6795366795,-0.6490765172,-0.3921568627,-0.5551330798,-0.5,-0.5210796926,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,-0.03676065291,train
0,0,-0.1087912088,-0.1029782938,-0.5,0.3959243086,0.1265822785,0.04054054054,0.4907651715,-0.3921568627,-0.4410646388,-0.447761194,0.151538645,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,-0.01981636494,train
0,0,-0.7274725275,-0.3876829884,-1,-0.7190684134,-0.7576853526,-0.3416988417,-0.1741424802,0.862745098,-0.8060836502,-0.8731343284,-0.3556231683,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0.2225667391,train
0,0,-0.1010989011,0.1968702675,0.5,-0.6288209607,-0.877034358,-0.8359073359,-1.013192612,-0.3921568627,0.6463878327,0.6567164179,-0.5800280722,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0.05046404454,train
0.6650943396,0.8333333333,1.054945055,3.485108531,-0.5,-0.6783114993,-0.6943942134,-0.9227799228,-0.691292876,-0.3921568627,0.06844106464,0.2910447761,-0.4714272935,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0.04672874196,train
2.179245283,0.7083333333,-0.1714285714,-0.2978293791,0.5,0.08733624454,0.321880651,0.0888030888,-0.7915567282,0.2745098039,0.7300380228,0.6492537313,-0.1842774502,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,-0.1181328965,train
0,0,0.567032967,1.54770318,-1,0,-0.1048824593,-0.2316602317,0.3799472296,-0.3921568627,-0.3802281369,-0.2313432836,0.3221921432,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0.04953035541,train
1,1.541666667,-0.6615384615,-0.5532559313,0.5,-0.3609898108,-0.5461121157,-0.6177606178,0.1741424802,0.07843137255,0.1368821293,0.03731343284,-0.3647711202,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,-0.1219345238,train
1.396226415,0.7083333333,0.1054945055,-0.2614840989,0,0.9839883552,0.6618444846,0.6003861004,-0.8021108179,0.7843137255,0.5703422053,0.5,0.5891909334,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,-0.1266886801,train
2.646226415,0.5833333333,-0.6087912088,-0.6108026249,0.5,0.9636098981,0.9077757685,-0.2644787645,0.9340369393,0.03921568627,-0.2585551331,-0.3507462687,0.7814065482,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,-0.1657620013,train
0.6226415094,1.583333333,-0.7076923077,-0.6118122161,0,0.1601164483,-0.2802893309,-0.2895752896,0.981530343,0.431372549,0.5399239544,0.4328358209,-0.2072772543,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,-0.07357640231,train
0.7830188679,0.7083333333,0.3241758242,0.7319535588,-0.5,-0.1775836972,0.4321880651,0.6254826255,-0.1530343008,-0.3921568627,-0.174904943,-0.1044776119,-0.01707120706,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0.01117054724,train
